alumno,course_code,cycle,grade
ALUMNO_076,BMA03,2,12.1
ALUMNO_076,BMA09,2,6.2
ALUMNO_076,BQU01,2,10.5
ALUMNO_076,BRC01,2,15.0
ALUMNO_076,BEF01,3,11.9
ALUMNO_076,BEG01,3,10.5
ALUMNO_076,BFI03,3,10.5
ALUMNO_076,BMA05,3,10.5
ALUMNO_076,BMA09,3,11.4
ALUMNO_076,BMA10,3,10.5
ALUMNO_076,BMA15,3,10.5
ALUMNO_076,BMA07,4,10.5
ALUMNO_076,BMA18,4,10.5
ALUMNO_076,EE320,4,11.6
ALUMNO_076,EE410,4,15.2
ALUMNO_076,BMA22,5,10.5
ALUMNO_076,CBS05,5,10.5
ALUMNO_076,EE428,5,10.5
ALUMNO_076,EE522,5,11.7
ALUMNO_076,TLN01,5,12.7
ALUMNO_076,TLR01,5,13.1
ALUMNO_076,CBS36,6,10.5
ALUMNO_076,EE430,6,11.7
ALUMNO_076,EE458,6,13.9
ALUMNO_076,EE604,6,12.0
ALUMNO_076,TLN02,6,11.8
ALUMNO_076,BEG06,7,10.6
ALUMNO_076,EE498,7,10.9
ALUMNO_076,EE530,7,13.8
ALUMNO_076,EE588,7,10.5
ALUMNO_076,IT213,7,11.9
ALUMNO_076,TLR02,7,10.5
ALUMNO_076,EE508,8,10.5
ALUMNO_076,EE524,8,10.5
ALUMNO_076,EE590,8,10.5
ALUMNO_076,EE592,8,10.9
ALUMNO_076,IT225,8,13.5
ALUMNO_076,TLR03,8,10.5
ALUMNO_076,BMT01,9,13.8
ALUMNO_076,CI106,9,11.9
ALUMNO_076,CIB12,9,10.6
ALUMNO_076,CIB45,9,10.5
ALUMNO_076,TLR04,9,10.5
ALUMNO_076,TLR05,9,10.7
ALUMNO_076,CIB46,10,10.5
ALUMNO_076,EE712,10,11.3
ALUMNO_076,IP101,10,14.5
ALUMNO_076,IT235,10,13.1
ALUMNO_076,TLN03,10,13.3
ALUMNO_076,TLN04,10,10.5
ALUMNO_077,BFI01,1,9.4
ALUMNO_077,BIC01,1,14.2
ALUMNO_077,BMA01,1,11.4
ALUMNO_077,BMA03,1,10.5
ALUMNO_077,BRN01,1,14.2
ALUMNO_077,BFI01,2,13.5
ALUMNO_077,BFI05,2,13.5
ALUMNO_077,BMA02,2,10.5
ALUMNO_077,BMA09,2,10.5
ALUMNO_077,BQU01,2,13.8
ALUMNO_077,BRC01,2,13.1
ALUMNO_077,BEF01,3,15.3
ALUMNO_077,BEG01,3,16.8
ALUMNO_077,BFI03,3,10.5
ALUMNO_077,BMA05,3,12.0
ALUMNO_077,BMA10,3,10.5
ALUMNO_077,BMA15,3,12.1
ALUMNO_077,EE306,3,12.1
ALUMNO_077,BMA07,4,11.5
ALUMNO_077,BMA18,4,10.5
ALUMNO_077,EE320,4,10.5
ALUMNO_077,EE410,4,12.8
ALUMNO_077,BMA22,5,10.5
ALUMNO_077,CBS05,5,14.0
ALUMNO_077,EE428,5,12.6
ALUMNO_077,EE522,5,16.3
ALUMNO_077,TLN01,5,13.6
ALUMNO_077,TLR01,5,10.9
ALUMNO_077,CBS36,6,10.5
ALUMNO_077,EE430,6,10.8
ALUMNO_077,EE458,6,11.7
ALUMNO_077,EE604,6,11.5
ALUMNO_077,TLN02,6,10.5
ALUMNO_077,BEG06,7,13.2
ALUMNO_077,EE498,7,10.5
ALUMNO_077,EE530,7,12.3
ALUMNO_077,EE588,7,11.7
ALUMNO_077,IT225,7,13.3
ALUMNO_077,TLR02,7,10.5
ALUMNO_077,CBG01,8,13.8
ALUMNO_077,CI106,8,14.4
ALUMNO_077,EE590,8,13.2
ALUMNO_077,EE592,8,12.0
ALUMNO_077,TLN03,8,12.7
ALUMNO_077,TLR03,8,14.2
ALUMNO_077,BMA20,9,10.5
ALUMNO_077,CIB45,9,13.8
ALUMNO_077,EE508,9,17.1
ALUMNO_077,IP101,9,13.6
ALUMNO_077,TLR04,9,11.0
ALUMNO_077,TLR05,9,15.4
ALUMNO_077,BMT01,10,11.0
ALUMNO_077,CI105,10,13.6
ALUMNO_077,CIB46,10,11.9
ALUMNO_077,EE712,10,12.2
ALUMNO_077,IT213,10,10.5
ALUMNO_077,IT235,10,11.9
ALUMNO_078,BFI01,1,12.8
ALUMNO_078,BIC01,1,14.7
ALUMNO_078,BMA01,1,13.2
ALUMNO_078,BMA03,1,10.5
ALUMNO_078,BRN01,1,18.0
ALUMNO_078,BFI05,2,13.1
ALUMNO_078,BMA02,2,10.5
ALUMNO_078,BMA09,2,12.2
ALUMNO_078,BQU01,2,13.4
ALUMNO_078,BRC01,2,13.8
ALUMNO_078,BEF01,3,14.9
ALUMNO_078,BEG01,3,13.4
ALUMNO_078,BFI03,3,11.2
ALUMNO_078,BMA05,3,10.5
ALUMNO_078,BMA10,3,10.5
ALUMNO_078,BMA15,3,11.7
ALUMNO_078,EE306,3,13.7
ALUMNO_078,BMA07,4,12.4
ALUMNO_078,BMA18,4,13.0
ALUMNO_078,EE320,4,13.2
ALUMNO_078,EE410,4,10.8
ALUMNO_078,BMA22,5,13.6
ALUMNO_078,CBS05,5,14.6
ALUMNO_078,EE428,5,11.0
ALUMNO_078,EE522,5,14.7
ALUMNO_078,TLN01,5,10.5
ALUMNO_078,TLR01,5,10.5
ALUMNO_078,EE430,6,13.4
ALUMNO_078,EE458,6,15.3
ALUMNO_078,EE604,6,11.2
ALUMNO_078,TLN02,6,13.1
ALUMNO_078,TLN03,6,12.1
ALUMNO_078,BEG06,7,16.5
ALUMNO_078,CIB02,7,11.4
ALUMNO_078,EE498,7,12.2
ALUMNO_078,EE530,7,11.6
ALUMNO_078,EE588,7,13.5
ALUMNO_078,TLR02,7,14.8
ALUMNO_078,CBG01,8,14.4
ALUMNO_078,EE508,8,13.3
ALUMNO_078,EE590,8,10.7
ALUMNO_078,EE592,8,10.5
ALUMNO_078,TLN05,8,13.5
ALUMNO_078,TLR03,8,12.8
ALUMNO_078,CI105,9,16.5
ALUMNO_078,CIB45,9,13.3
ALUMNO_078,IT214,9,15.9
ALUMNO_078,IT235,9,11.0
ALUMNO_078,TLR04,9,10.5
ALUMNO_078,TLR05,9,10.5
ALUMNO_078,BMT01,10,12.3
ALUMNO_078,CI106,10,11.7
ALUMNO_078,CIB12,10,13.9
ALUMNO_078,CIB46,10,12.2
ALUMNO_078,EE712,10,14.9
ALUMNO_078,IT213,10,13.4
ALUMNO_079,BFI01,1,10.1
ALUMNO_079,BIC01,1,10.5
ALUMNO_079,BMA01,1,10.5
ALUMNO_079,BMA03,1,12.2
ALUMNO_079,BRN01,1,13.2
ALUMNO_079,BFI01,2,12.0
ALUMNO_079,BFI05,2,12.5
ALUMNO_079,BMA02,2,14.0
ALUMNO_079,BMA09,2,11.2
ALUMNO_079,BQU01,2,10.9
ALUMNO_079,BRC01,2,15.1
ALUMNO_079,BEF01,3,11.3
ALUMNO_079,BEG01,3,14.1
ALUMNO_079,BFI03,3,11.7
ALUMNO_079,BMA05,3,12.6
ALUMNO_079,BMA10,3,10.5
ALUMNO_079,BMA15,3,10.5
ALUMNO_079,EE306,3,10.5
ALUMNO_079,BMA07,4,11.4
ALUMNO_079,BMA18,4,12.2
ALUMNO_079,EE320,4,14.2
ALUMNO_079,EE410,4,10.7
ALUMNO_079,BMA22,5,10.7
ALUMNO_079,CBS05,5,10.5
ALUMNO_079,EE428,5,14.3
ALUMNO_079,EE522,5,12.2
ALUMNO_079,TLN01,5,12.2
ALUMNO_079,TLR01,5,14.0
ALUMNO_079,CBG01,6,15.6
ALUMNO_079,EE430,6,10.5
ALUMNO_079,EE458,6,10.5
ALUMNO_079,EE604,6,13.0
ALUMNO_079,TLN02,6,14.1
ALUMNO_079,BEG06,7,15.7
ALUMNO_079,CBS36,7,13.3
ALUMNO_079,EE498,7,14.0
ALUMNO_079,EE530,7,10.5
ALUMNO_079,EE588,7,10.5
ALUMNO_079,TLR02,7,13.4
ALUMNO_079,CI105,8,15.8
ALUMNO_079,CIB02,8,15.6
ALUMNO_079,EE590,8,12.9
ALUMNO_079,EE592,8,12.8
ALUMNO_079,IT214,8,13.5
ALUMNO_079,TLR03,8,12.3
ALUMNO_079,CI106,9,15.3
ALUMNO_079,CIB45,9,14.2
ALUMNO_079,IT235,9,10.5
ALUMNO_079,TLN03,9,13.7
ALUMNO_079,TLR04,9,13.9
ALUMNO_079,TLR05,9,11.9
ALUMNO_079,BMA20,10,13.3
ALUMNO_079,CIB46,10,13.8
ALUMNO_079,EE524,10,10.5
ALUMNO_079,EE712,10,10.5
ALUMNO_079,IT213,10,12.3
ALUMNO_079,TLN04,10,10.5
ALUMNO_080,BFI01,1,12.7
ALUMNO_080,BIC01,1,11.5
ALUMNO_080,BMA01,1,13.7
ALUMNO_080,BMA03,1,11.9
ALUMNO_080,BRN01,1,16.3
ALUMNO_080,BFI05,2,10.5
ALUMNO_080,BMA02,2,10.7
ALUMNO_080,BMA09,2,11.0
ALUMNO_080,BQU01,2,14.2
ALUMNO_080,BRC01,2,18.0
ALUMNO_080,BEF01,3,13.7
ALUMNO_080,BEG01,3,17.0
ALUMNO_080,BFI03,3,10.5
ALUMNO_080,BMA05,3,10.5
ALUMNO_080,BMA10,3,10.5
ALUMNO_080,BMA15,3,10.5
ALUMNO_080,EE306,3,10.5
ALUMNO_080,BMA07,4,12.2
ALUMNO_080,BMA18,4,11.0
ALUMNO_080,EE320,4,12.7
ALUMNO_080,EE410,4,13.3
ALUMNO_080,BMA22,5,12.4
ALUMNO_080,CBS05,5,11.5
ALUMNO_080,EE428,5,10.5
ALUMNO_080,EE522,5,14.6
ALUMNO_080,TLN01,5,12.3
ALUMNO_080,TLR01,5,13.8
ALUMNO_080,EE430,6,10.5
ALUMNO_080,EE458,6,12.0
ALUMNO_080,EE604,6,10.5
ALUMNO_080,TLN02,6,11.5
ALUMNO_080,TLN05,6,13.1
ALUMNO_080,BEG06,7,16.2
ALUMNO_080,CIB12,7,16.9
ALUMNO_080,EE498,7,10.5
ALUMNO_080,EE530,7,11.4
ALUMNO_080,EE588,7,14.7
ALUMNO_080,TLR02,7,13.4
ALUMNO_080,CBS36,8,12.1
ALUMNO_080,CI106,8,14.5
ALUMNO_080,EE590,8,15.3
ALUMNO_080,EE592,8,10.5
ALUMNO_080,IT214,8,14.7
ALUMNO_080,TLR03,8,15.4
ALUMNO_080,CIB45,9,16.5
ALUMNO_080,EE508,9,11.6
ALUMNO_080,IT235,9,14.7
ALUMNO_080,TLN03,9,11.1
ALUMNO_080,TLR04,9,13.3
ALUMNO_080,TLR05,9,15.4
ALUMNO_080,BMT01,10,17.0
ALUMNO_080,CI105,10,14.2
ALUMNO_080,CIB46,10,14.0
ALUMNO_080,EE524,10,14.5
ALUMNO_080,EE712,10,13.4
ALUMNO_080,IT213,10,11.1
ALUMNO_081,BFI01,1,10.5
ALUMNO_081,BIC01,1,11.5
ALUMNO_081,BMA01,1,12.6
ALUMNO_081,BMA03,1,13.1
ALUMNO_081,BRN01,1,14.8
ALUMNO_081,BFI05,2,11.8
ALUMNO_081,BMA02,2,12.7
ALUMNO_081,BMA09,2,11.4
ALUMNO_081,BQU01,2,15.3
ALUMNO_081,BRC01,2,16.5
ALUMNO_081,BEF01,3,16.1
ALUMNO_081,BEG01,3,12.8
ALUMNO_081,BFI03,3,11.2
ALUMNO_081,BMA05,3,10.8
ALUMNO_081,BMA10,3,10.5
ALUMNO_081,BMA15,3,12.1
ALUMNO_081,EE306,3,10.8
ALUMNO_081,BMA07,4,12.7
ALUMNO_081,BMA18,4,10.5
ALUMNO_081,EE320,4,15.5
ALUMNO_081,EE410,4,10.5
ALUMNO_081,BMA22,5,12.3
ALUMNO_081,CBS05,5,15.6
ALUMNO_081,EE428,5,14.2
ALUMNO_081,EE522,5,10.5
ALUMNO_081,TLN01,5,11.8
ALUMNO_081,TLR01,5,14.1
ALUMNO_081,EE430,6,12.4
ALUMNO_081,EE458,6,11.1
ALUMNO_081,EE604,6,11.8
ALUMNO_081,TLN02,6,14.7
ALUMNO_081,TLN04,6,11.8
ALUMNO_081,BEG06,7,13.7
ALUMNO_081,EE498,7,11.9
ALUMNO_081,EE530,7,10.5
ALUMNO_081,EE588,7,16.2
ALUMNO_081,IT213,7,14.4
ALUMNO_081,TLR02,7,11.2
ALUMNO_081,BMA20,8,14.8
ALUMNO_081,EE508,8,12.5
ALUMNO_081,EE590,8,10.8
ALUMNO_081,EE592,8,12.9
ALUMNO_081,TLN05,8,15.1
ALUMNO_081,TLR03,8,13.3
ALUMNO_081,BMT01,9,14.4
ALUMNO_081,CBS36,9,11.0
ALUMNO_081,CIB45,9,15.8
ALUMNO_081,EE524,9,11.6
ALUMNO_081,TLR04,9,15.0
ALUMNO_081,TLR05,9,12.7
ALUMNO_081,CBG01,10,13.8
ALUMNO_081,CI105,10,13.4
ALUMNO_081,CIB46,10,10.5
ALUMNO_081,EE712,10,14.6
ALUMNO_081,IP101,10,15.8
ALUMNO_081,IT225,10,15.8
ALUMNO_082,BFI01,1,12.5
ALUMNO_082,BIC01,1,14.5
ALUMNO_082,BMA01,1,10.7
ALUMNO_082,BMA03,1,13.0
ALUMNO_082,BRN01,1,17.1
ALUMNO_082,BFI05,2,14.3
ALUMNO_082,BMA02,2,8.9
ALUMNO_082,BMA09,2,10.6
ALUMNO_082,BQU01,2,11.5
ALUMNO_082,BRC01,2,15.1
ALUMNO_082,BEF01,3,12.2
ALUMNO_082,BEG01,3,13.8
ALUMNO_082,BFI03,3,10.5
ALUMNO_082,BMA02,3,14.0
ALUMNO_082,BMA05,3,13.5
ALUMNO_082,BMA10,3,10.5
ALUMNO_082,BMA15,3,10.7
ALUMNO_082,BMA07,4,10.5
ALUMNO_082,BMA18,4,12.9
ALUMNO_082,EE320,4,10.5
ALUMNO_082,EE410,4,11.1
ALUMNO_082,BMA22,5,10.9
ALUMNO_082,CBS05,5,12.6
ALUMNO_082,EE428,5,10.5
ALUMNO_082,EE522,5,13.2
ALUMNO_082,TLN01,5,15.2
ALUMNO_082,TLR01,5,11.2
ALUMNO_082,CBG01,6,12.8
ALUMNO_082,EE430,6,14.2
ALUMNO_082,EE458,6,10.8
ALUMNO_082,EE604,6,10.7
ALUMNO_082,TLN02,6,13.9
ALUMNO_082,BEG06,7,11.4
ALUMNO_082,CBS36,7,10.5
ALUMNO_082,EE498,7,10.5
ALUMNO_082,EE530,7,12.4
ALUMNO_082,EE588,7,13.4
ALUMNO_082,TLR02,7,10.8
ALUMNO_082,CI106,8,13.5
ALUMNO_082,EE590,8,10.5
ALUMNO_082,EE592,8,10.5
ALUMNO_082,IT213,8,14.0
ALUMNO_082,TLN04,8,10.5
ALUMNO_082,TLR03,8,13.2
ALUMNO_082,CIB12,9,10.5
ALUMNO_082,CIB45,9,16.0
ALUMNO_082,IP101,9,14.6
ALUMNO_082,IT214,9,15.6
ALUMNO_082,TLR04,9,11.6
ALUMNO_082,TLR05,9,14.2
ALUMNO_082,BMA20,10,11.7
ALUMNO_082,BMT01,10,14.5
ALUMNO_082,CI105,10,12.7
ALUMNO_082,CIB46,10,12.7
ALUMNO_082,EE712,10,10.5
ALUMNO_082,TLN05,10,13.4
ALUMNO_083,BFI01,1,13.3
ALUMNO_083,BIC01,1,17.0
ALUMNO_083,BMA01,1,11.9
ALUMNO_083,BMA03,1,10.6
ALUMNO_083,BRN01,1,15.4
ALUMNO_083,BFI05,2,10.5
ALUMNO_083,BMA02,2,15.5
ALUMNO_083,BMA09,2,11.9
ALUMNO_083,BQU01,2,11.2
ALUMNO_083,BRC01,2,14.2
ALUMNO_083,BEF01,3,15.8
ALUMNO_083,BEG01,3,14.2
ALUMNO_083,BFI03,3,10.5
ALUMNO_083,BMA05,3,15.3
ALUMNO_083,BMA10,3,10.5
ALUMNO_083,BMA15,3,12.1
ALUMNO_083,EE306,3,13.3
ALUMNO_083,BMA07,4,10.5
ALUMNO_083,BMA18,4,13.0
ALUMNO_083,EE320,4,10.5
ALUMNO_083,EE410,4,14.2
ALUMNO_083,BMA22,5,10.6
ALUMNO_083,CBS05,5,12.8
ALUMNO_083,EE428,5,14.2
ALUMNO_083,EE522,5,12.9
ALUMNO_083,TLN01,5,14.7
ALUMNO_083,TLR01,5,13.9
ALUMNO_083,CIB12,6,14.6
ALUMNO_083,EE430,6,11.2
ALUMNO_083,EE458,6,15.5
ALUMNO_083,EE604,6,10.9
ALUMNO_083,TLN02,6,10.5
ALUMNO_083,BEG06,7,13.6
ALUMNO_083,CI105,7,14.0
ALUMNO_083,EE498,7,10.5
ALUMNO_083,EE530,7,10.5
ALUMNO_083,EE588,7,11.4
ALUMNO_083,TLR02,7,12.2
ALUMNO_083,BMA20,8,12.6
ALUMNO_083,CBS36,8,16.3
ALUMNO_083,EE524,8,14.0
ALUMNO_083,EE590,8,14.0
ALUMNO_083,EE592,8,12.5
ALUMNO_083,TLR03,8,14.9
ALUMNO_083,CIB02,9,15.0
ALUMNO_083,CIB45,9,13.1
ALUMNO_083,IT214,9,10.5
ALUMNO_083,TLN04,9,14.3
ALUMNO_083,TLR04,9,13.2
ALUMNO_083,TLR05,9,11.6
ALUMNO_083,CIB46,10,13.7
ALUMNO_083,EE712,10,14.1
ALUMNO_083,IT213,10,13.1
ALUMNO_083,IT225,10,15.1
ALUMNO_083,TLN03,10,11.9
ALUMNO_083,TLN05,10,15.9
ALUMNO_084,BFI01,1,9.0
ALUMNO_084,BIC01,1,12.2
ALUMNO_084,BMA01,1,11.0
ALUMNO_084,BMA03,1,10.9
ALUMNO_084,BRN01,1,14.0
ALUMNO_084,BFI01,2,12.1
ALUMNO_084,BFI05,2,15.0
ALUMNO_084,BMA02,2,12.6
ALUMNO_084,BMA09,2,11.6
ALUMNO_084,BQU01,2,10.9
ALUMNO_084,BRC01,2,15.7
ALUMNO_084,BEF01,3,14.3
ALUMNO_084,BEG01,3,13.4
ALUMNO_084,BFI03,3,9.1
ALUMNO_084,BMA05,3,9.5
ALUMNO_084,BMA10,3,10.5
ALUMNO_084,BMA15,3,10.5
ALUMNO_084,EE306,3,10.5
ALUMNO_084,BFI03,4,14.9
ALUMNO_084,BMA05,4,11.7
ALUMNO_084,BMA07,4,10.5
ALUMNO_084,BMA18,4,10.5
ALUMNO_084,EE320,4,10.5
ALUMNO_084,EE410,4,11.2
ALUMNO_084,BMA22,5,10.8
ALUMNO_084,CBS05,5,12.4
ALUMNO_084,EE428,5,10.8
ALUMNO_084,EE522,5,10.5
ALUMNO_084,TLN01,5,10.5
ALUMNO_084,TLR01,5,12.7
ALUMNO_084,CI105,6,15.6
ALUMNO_084,EE430,6,11.8
ALUMNO_084,EE458,6,11.7
ALUMNO_084,EE604,6,10.7
ALUMNO_084,TLN02,6,11.6
ALUMNO_084,BEG06,7,13.4
ALUMNO_084,CIB12,7,13.2
ALUMNO_084,EE498,7,11.0
ALUMNO_084,EE530,7,10.5
ALUMNO_084,EE588,7,10.5
ALUMNO_084,TLR02,7,10.9
ALUMNO_084,EE508,8,10.5
ALUMNO_084,EE590,8,10.7
ALUMNO_084,EE592,8,10.5
ALUMNO_084,IT213,8,10.5
ALUMNO_084,TLN04,8,11.8
ALUMNO_084,TLR03,8,10.7
ALUMNO_084,BMT01,9,10.5
ALUMNO_084,CI106,9,14.2
ALUMNO_084,CIB45,9,11.6
ALUMNO_084,IP101,9,15.6
ALUMNO_084,TLR04,9,13.9
ALUMNO_084,TLR05,9,14.1
ALUMNO_084,CIB46,10,10.9
ALUMNO_084,EE524,10,10.5
ALUMNO_084,EE712,10,12.0
ALUMNO_084,IT225,10,11.0
ALUMNO_084,IT235,10,13.6
ALUMNO_084,TLN03,10,11.7
ALUMNO_085,BFI01,1,13.5
ALUMNO_085,BIC01,1,12.7
ALUMNO_085,BMA01,1,10.5
ALUMNO_085,BMA03,1,13.2
ALUMNO_085,BRN01,1,15.6
ALUMNO_085,BFI05,2,10.5
ALUMNO_085,BMA02,2,13.5
ALUMNO_085,BMA09,2,11.9
ALUMNO_085,BQU01,2,14.9
ALUMNO_085,BRC01,2,13.6
ALUMNO_085,BEF01,3,10.5
ALUMNO_085,BEG01,3,15.6
ALUMNO_085,BFI03,3,12.0
ALUMNO_085,BMA05,3,10.5
ALUMNO_085,BMA10,3,10.5
ALUMNO_085,BMA15,3,16.0
ALUMNO_085,EE306,3,11.3
ALUMNO_085,BMA07,4,12.9
ALUMNO_085,BMA18,4,10.5
ALUMNO_085,EE320,4,10.5
ALUMNO_085,EE410,4,11.5
ALUMNO_085,BMA22,5,11.4
ALUMNO_085,CBS05,5,10.5
ALUMNO_085,EE428,5,13.0
ALUMNO_085,EE522,5,12.1
ALUMNO_085,TLN01,5,12.2
ALUMNO_085,TLR01,5,11.6
ALUMNO_085,EE430,6,13.4
ALUMNO_085,EE458,6,10.5
ALUMNO_085,EE604,6,10.5
ALUMNO_085,TLN02,6,14.0
ALUMNO_085,TLN03,6,13.5
ALUMNO_085,BEG06,7,15.5
ALUMNO_085,BMA20,7,10.5
ALUMNO_085,EE498,7,10.5
ALUMNO_085,EE530,7,10.9
ALUMNO_085,EE588,7,11.8
ALUMNO_085,TLR02,7,10.5
ALUMNO_085,CI105,8,15.9
ALUMNO_085,CI106,8,16.1
ALUMNO_085,EE590,8,15.9
ALUMNO_085,EE592,8,12.0
ALUMNO_085,IT235,8,10.5
ALUMNO_085,TLR03,8,14.3
ALUMNO_085,CIB45,9,15.2
ALUMNO_085,IP101,9,18.0
ALUMNO_085,IT213,9,14.5
ALUMNO_085,TLN04,9,11.1
ALUMNO_085,TLR04,9,11.2
ALUMNO_085,TLR05,9,13.8
ALUMNO_085,CIB12,10,13.2
ALUMNO_085,CIB46,10,14.3
ALUMNO_085,EE524,10,12.8
ALUMNO_085,EE712,10,12.3
ALUMNO_085,IT214,10,11.5
ALUMNO_085,IT225,10,12.8
ALUMNO_086,BFI01,1,13.0
ALUMNO_086,BIC01,1,12.9
ALUMNO_086,BMA01,1,13.5
ALUMNO_086,BMA03,1,13.7
ALUMNO_086,BRN01,1,13.1
ALUMNO_086,BFI05,2,14.2
ALUMNO_086,BMA02,2,10.5
ALUMNO_086,BMA09,2,13.1
ALUMNO_086,BQU01,2,14.3
ALUMNO_086,BRC01,2,11.6
ALUMNO_086,BEF01,3,14.7
ALUMNO_086,BEG01,3,13.7
ALUMNO_086,BFI03,3,10.5
ALUMNO_086,BMA05,3,14.1
ALUMNO_086,BMA10,3,10.5
ALUMNO_086,BMA15,3,10.5
ALUMNO_086,EE306,3,12.7
ALUMNO_086,BMA07,4,12.8
ALUMNO_086,BMA18,4,11.1
ALUMNO_086,EE320,4,14.9
ALUMNO_086,EE410,4,13.0
ALUMNO_086,BMA22,5,10.5
ALUMNO_086,CBS05,5,17.0
ALUMNO_086,EE428,5,14.0
ALUMNO_086,EE522,5,10.5
ALUMNO_086,TLN01,5,11.2
ALUMNO_086,TLR01,5,11.9
ALUMNO_086,CI106,6,15.2
ALUMNO_086,EE430,6,13.5
ALUMNO_086,EE458,6,13.3
ALUMNO_086,EE604,6,15.5
ALUMNO_086,TLN02,6,16.5
ALUMNO_086,BEG06,7,16.7
ALUMNO_086,EE498,7,12.7
ALUMNO_086,EE530,7,12.1
ALUMNO_086,EE588,7,11.4
ALUMNO_086,IP101,7,13.8
ALUMNO_086,TLR02,7,11.3
ALUMNO_086,BMA20,8,12.8
ALUMNO_086,CBG01,8,13.1
ALUMNO_086,EE524,8,13.2
ALUMNO_086,EE590,8,12.7
ALUMNO_086,EE592,8,10.5
ALUMNO_086,TLR03,8,10.5
ALUMNO_086,CIB12,9,12.0
ALUMNO_086,CIB45,9,17.0
ALUMNO_086,IT214,9,13.7
ALUMNO_086,TLN04,9,10.5
ALUMNO_086,TLR04,9,11.8
ALUMNO_086,TLR05,9,16.6
ALUMNO_086,CI105,10,14.9
ALUMNO_086,CIB46,10,11.3
ALUMNO_086,EE508,10,14.9
ALUMNO_086,EE712,10,10.8
ALUMNO_086,IT213,10,15.2
ALUMNO_086,IT225,10,11.8
ALUMNO_087,BFI01,1,14.6
ALUMNO_087,BIC01,1,11.6
ALUMNO_087,BMA01,1,13.5
ALUMNO_087,BMA03,1,13.8
ALUMNO_087,BRN01,1,14.1
ALUMNO_087,BFI05,2,10.5
ALUMNO_087,BMA02,2,15.7
ALUMNO_087,BMA09,2,13.0
ALUMNO_087,BQU01,2,13.7
ALUMNO_087,BRC01,2,13.5
ALUMNO_087,BEF01,3,12.3
ALUMNO_087,BEG01,3,13.5
ALUMNO_087,BFI03,3,11.2
ALUMNO_087,BMA05,3,10.5
ALUMNO_087,BMA10,3,12.0
ALUMNO_087,BMA15,3,10.5
ALUMNO_087,EE306,3,10.5
ALUMNO_087,BMA07,4,13.3
ALUMNO_087,BMA18,4,13.2
ALUMNO_087,EE320,4,11.1
ALUMNO_087,EE410,4,10.5
ALUMNO_087,BMA22,5,10.5
ALUMNO_087,CBS05,5,11.0
ALUMNO_087,EE428,5,14.3
ALUMNO_087,EE522,5,11.4
ALUMNO_087,TLN01,5,13.8
ALUMNO_087,TLR01,5,11.6
ALUMNO_087,BMA20,6,14.2
ALUMNO_087,EE430,6,13.0
ALUMNO_087,EE458,6,10.7
ALUMNO_087,EE604,6,11.3
ALUMNO_087,TLN02,6,15.2
ALUMNO_087,BEG06,7,15.3
ALUMNO_087,CI105,7,16.2
ALUMNO_087,EE498,7,10.5
ALUMNO_087,EE530,7,12.8
ALUMNO_087,EE588,7,14.6
ALUMNO_087,TLR02,7,11.6
ALUMNO_087,CBS36,8,16.6
ALUMNO_087,CIB02,8,14.7
ALUMNO_087,EE590,8,16.4
ALUMNO_087,EE592,8,13.5
ALUMNO_087,TLN04,8,14.1
ALUMNO_087,TLR03,8,15.6
ALUMNO_087,CI106,9,11.4
ALUMNO_087,CIB12,9,13.5
ALUMNO_087,CIB45,9,13.1
ALUMNO_087,IT225,9,15.4
ALUMNO_087,TLR04,9,11.8
ALUMNO_087,TLR05,9,14.2
ALUMNO_087,CIB46,10,17.0
ALUMNO_087,EE508,10,12.9
ALUMNO_087,EE712,10,10.5
ALUMNO_087,IP101,10,16.5
ALUMNO_087,IT214,10,12.3
ALUMNO_087,TLN05,10,15.3
ALUMNO_088,BFI01,1,13.6
ALUMNO_088,BIC01,1,13.9
ALUMNO_088,BMA01,1,8.3
ALUMNO_088,BMA03,1,12.3
ALUMNO_088,BRN01,1,14.4
ALUMNO_088,BFI05,2,10.5
ALUMNO_088,BMA01,2,13.3
ALUMNO_088,BMA02,2,14.6
ALUMNO_088,BMA09,2,13.2
ALUMNO_088,BQU01,2,10.5
ALUMNO_088,BRC01,2,12.4
ALUMNO_088,BEF01,3,13.6
ALUMNO_088,BEG01,3,15.1
ALUMNO_088,BFI03,3,11.1
ALUMNO_088,BMA05,3,13.1
ALUMNO_088,BMA10,3,12.2
ALUMNO_088,BMA15,3,12.5
ALUMNO_088,EE306,3,11.8
ALUMNO_088,BMA07,4,10.5
ALUMNO_088,BMA18,4,10.5
ALUMNO_088,EE320,4,13.3
ALUMNO_088,EE410,4,11.0
ALUMNO_088,BMA22,5,12.1
ALUMNO_088,CBS05,5,10.6
ALUMNO_088,EE428,5,11.3
ALUMNO_088,EE522,5,12.2
ALUMNO_088,TLN01,5,10.5
ALUMNO_088,TLR01,5,10.9
ALUMNO_088,EE430,6,11.1
ALUMNO_088,EE458,6,10.5
ALUMNO_088,EE604,6,14.0
ALUMNO_088,TLN02,6,11.0
ALUMNO_088,TLN04,6,14.7
ALUMNO_088,BEG06,7,17.6
ALUMNO_088,EE498,7,11.4
ALUMNO_088,EE530,7,10.5
ALUMNO_088,EE588,7,10.5
ALUMNO_088,IT225,7,10.5
ALUMNO_088,TLR02,7,10.5
ALUMNO_088,BMT01,8,10.5
ALUMNO_088,EE590,8,12.3
